| Algorithm          | prob      | n     | t                      | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| NESTEROV-bs_dfbox  | DIXMAANI1 | 3000  | 3.818735361099243      | 396    | 1.000531492510852       | 0.0009963959846757795  | 31350    | 398      | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANI1 | 3000  | 2.211740016937256      | 77     | 1.0131627291415461      | 0.0009716500437676606  | 6679     | 6756     | 0        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANI1 | 3000  | 0.46907687187194824    | 360    | 1.0164255047644624      | 0.0007883553560011163  | 2519     | 362      | 1        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANI1 | 3000  | 0.3241143226623535     | 197    | 1.009287145062447       | 0.0005790525755725876  | 2340     | 198      | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANI1 | 3000  | 0.05840730667114258    | 96     | 1.0112623115655477      | 0.0009108862214588409  | 100      | 100      | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANJ  | 3000  | 1.1498701572418213     | 1180   | 1.0000100154145082      | 0.0009996826748010592  | 2362     | 2361     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANJ  | 3000  | 0.9966087341308594     | 72     | 1.0000411060772543      | 0.000933403827048934   | 5772     | 74       | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANJ  | 3000  | 1.6469228267669678     | 39     | 1.0004606493240877      | 0.000908447441716639   | 3304     | 3343     | 0        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANJ  | 3000  | 0.03721809387207031    | 22     | 1.0047659472021848      | 0.0009705257882869387  | 156      | 24       | 1        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANJ  | 3000  | 0.09768819808959961    | 43     | 1.003165968127769       | 0.0008080114299306274  | 500      | 44       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANJ  | 3000  | 0.03183412551879883    | 38     | 1.0006464740166374      | 0.0005320639521335826  | 42       | 42       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANK  | 3000  | 1.6084740161895752     | 1651   | 1.0000073014489672      | 0.0009994221980190552  | 3304     | 3303     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANK  | 3000  | 0.9765584468841553     | 70     | 1.00002427494543        | 0.0009364151370166686  | 5673     | 72       | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANK  | 3000  | 1.572753667831421      | 37     | 1.0004631191668607      | 0.0007659054157629083  | 3178     | 3215     | 0        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANK  | 3000  | 0.06584405899047852    | 39     | 1.0038796941904267      | 0.0006021322607151549  | 278      | 41       | 1        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANK  | 3000  | 0.08041977882385254    | 35     | 1.0012300601325157      | 0.0007725186865413842  | 413      | 36       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANK  | 3000  | 0.025484800338745117   | 30     | 1.0015342519077375      | 0.0006470894806855595  | 33       | 33       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANL  | 3000  | 2.3101508617401123     | 2376   | 1.0000052146804832      | 0.00099908544784783    | 4754     | 4753     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANL  | 3000  | 0.8936245441436768     | 65     | 1.0000227772770443      | 0.0009559798059936667  | 5189     | 67       | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANL  | 3000  | 1.4684388637542725     | 34     | 1.0002122185215747      | 0.0008259828528369557  | 2948     | 2982     | 0        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANL  | 3000  | 0.129685640335083      | 76     | 1.002314931079661       | 0.0007620958532447992  | 552      | 78       | 0        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANL  | 3000  | 0.0872499942779541     | 38     | 1.0002932818186512      | 0.0004368257955428423  | 450      | 39       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANL  | 3000  | 0.030377626419067383   | 37     | 1.0002975743671665      | 0.0008299733435082703  | 40       | 40       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANM1 | 3000  | 0.9519002437591553     | 1476   | 1.0004035145445815      | 0.000999610295972133   | 2954     | 2953     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANM1 | 3000  | 6.241588830947876      | 641    | 1.000432466186073       | 0.000997097197593631   | 50204    | 643      | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANM1 | 3000  | 2.992915153503418      | 106    | 1.013747927160379       | 0.0009032380300653366  | 9025     | 9131     | 0        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANM1 | 3000  | 0.4500696659088135     | 347    | 1.0286779137590552      | 0.0008975042384177349  | 2425     | 349      | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANM1 | 3000  | 0.2650163173675537     | 165    | 1.0315102863100478      | 0.0009312425685053573  | 1904     | 166      | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANM1 | 3000  | 0.05807232856750488    | 95     | 1.0103517626035619      | 0.0008297833459288146  | 100      | 100      | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
