| Algorithm         | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS-Diagonale2    | BROWNAL    | 1000   | 0.030062198638916016   | 2      | 2.0565982723503218e-10   | 0.0008582864227881306   | 17       | 3        | 0        | 0         | ----     |
| QPS-Diagonale3    | BROWNAL    | 1000   | 0.028806209564208984   | 2      | 2.0653417852266739e-10   | 0.0008584801766495445   | 17       | 3        | 0        | 0         | ----     |
| QPS-Diagonale4    | BROWNAL    | 1000   | 0.028901100158691406   | 2      | 2.0653417852266739e-10   | 0.0008584801766495445   | 17       | 3        | 0        | 0         | ----     |
| QPS-Diagonale5    | BROWNAL    | 1000   | 0.029504776000976562   | 2      | 2.0480132411769815e-10   | 0.0008580862665656677   | 17       | 3        | 0        | 0         | ----     |
| QPS-Diagonale6    | BROWNAL    | 1000   | 0.02920222282409668    | 2      | 2.0480132411769815e-10   | 0.0008580862665656677   | 17       | 3        | 0        | 0         | ----     |
| QPS-Diagonale7    | BROWNAL    | 1000   | 0.028798580169677734   | 2      | 2.0480132411769815e-10   | 0.0008580862665656677   | 17       | 3        | 0        | 0         | ----     |
| QPS-Diagonale8    | BROWNAL    | 1000   | 0.02900218963623047    | 2      | 2.0480132411769815e-10   | 0.0008580862665656677   | 17       | 3        | 0        | 0         | ----     |
| QPS-Newton        | BROWNAL    | 1000   | 0.04130864143371582    | 3      | 2.45955754094239e-11     | 7.579247334058639e-06   | 24       | 4        | 0        | 0         | ----     |
| QPS-Newton_Matteo | BROWNAL    | 1000   | 0.031064510345458984   | 2      | 2.7257926320195056e-11   | 8.395462879917659e-05   | 19       | 3        | 0        | 0         | ----     |
| scipy_lbfgs       | BROWNAL    | 1000   | 0.023077011108398438   | 3      | 3.2376386688221427e-11   | 1.1334099672503009e-05  | 5        | 5        | nan      | nan       | nan      |
| scipy_cg          | BROWNAL    | 1000   | 0.054415225982666016   | 2      | 2.5142934326112574e-11   | 9.980023430848332e-06   | 12       | 12       | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale1    | BROYDN3DLS | 5000   | 0.028942108154296875   | 31     | 3.4339648999805095e-08   | 0.0006764005195508668   | 33       | 32       | 0        | 0         | ----     |
| QPS-Diagonale2    | BROYDN3DLS | 5000   | 0.037613868713378906   | 36     | 4.3084217381916347e-08   | 0.0006576030870417786   | 45       | 37       | 0        | 0         | ----     |
| QPS-Diagonale3    | BROYDN3DLS | 5000   | 0.025598526000976562   | 29     | 5.697445107983556e-08    | 0.0009389428909911002   | 31       | 30       | 0        | 0         | ----     |
| QPS-Diagonale4    | BROYDN3DLS | 5000   | 0.03691411018371582    | 36     | 8.52502449959535e-09     | 0.000264737888516901    | 50       | 37       | 0        | 0         | ----     |
| QPS-Diagonale5    | BROYDN3DLS | 5000   | 0.08260440826416016    | 83     | 0.397067151510809        | 0.0006873519535167188   | 202      | 84       | 0        | 0         | ----     |
| QPS-Diagonale6    | BROYDN3DLS | 5000   | 0.05039668083190918    | 45     | 9.334744746045246e-08    | 0.0008028894669836605   | 139      | 46       | 0        | 0         | ----     |
| QPS-Diagonale7    | BROYDN3DLS | 5000   | 3.742061138153076      | 5000   | 25.925133727807022       | 45.16594050392996       | 5002     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | BROYDN3DLS | 5000   | 3.739513874053955      | 5000   | 25.952691498776467       | 46.146490894135084      | 5002     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | BROYDN3DLS | 5000   | 0.0232236385345459     | 19     | 7.453290229299497e-08    | 0.0008617864846867379   | 75       | 20       | 0        | 0         | ----     |
