| GMM1        | DIXMAANG | 3000 | 0.2649965286254883  | 167 | 1.0000000001487959 | 9.545051134286069e-07 | 169 | 500 |
| GMM3        | DIXMAANG | 3000 | 0.20742392539978027 | 250 | 1.0000000009207881 | 9.70350848815865e-07  | 252 | 251 |
| GMM2        | DIXMAANG | 3000 | 0.16961407661437988 | 161 | 1.000000000526944  | 9.451003112631523e-07 | 483 | 162 |
| scipy_cg    | DIXMAANG | 3000 | 0.4098846912384033  | 328 | 1.000000000495432  | 7.913897985444383e-07 | 594 | 594 |
| --          | --       | --   | --                  | --  | --                 | --                    | --  | --  |
| GMM1        | DIXMAANH | 3000 | 0.25551819801330566 | 162 | 1.000000000258366  | 9.076555883307439e-07 | 165 | 485 |
| GMM3        | DIXMAANH | 3000 | 0.2135941982269287  | 260 | 1.000000000977387  | 9.981925947190262e-07 | 263 | 261 |
| GMM2        | DIXMAANH | 3000 | 0.17075490951538086 | 163 | 1.000000000353846  | 9.113053681816768e-07 | 490 | 164 |
| scipy_cg    | DIXMAANH | 3000 | 0.36339569091796875 | 298 | 1.0000000007291356 | 9.700200845083395e-07 | 532 | 532 |
| --          | --       | --   | --                  | --  | --                 | --                    | --  | --  |
| GMM1        | DIXMAANI1 | 3000 | 3.225720167160034  | 2825 | 1.0000003475442683 | 9.567587302712162e-07 | 2827  | 8474 |
| GMM3        | DIXMAANI1 | 3000 | 1.968005895614624  | 3055 | 1.0000002315120087 | 9.747600295644015e-07 | 3057  | 3056 |
| GMM2        | DIXMAANI1 | 3000 | 2.7558481693267822 | 3667 | 1.000000088013361  | 9.952565159171179e-07 | 11001 | 3668 |
| scipy_cg    | DIXMAANI1 | 3000 | 2.225705623626709  | 2425 | 1.0000007653861875 | 9.224835054670883e-07 | 4504  | 4504 |
| --          | --        | --   | --                 | --   | --                 | --                    | --    | --   |
| GMM1        | DIXMAANJ | 3000 | 1.7242982387542725  | 1078 | 1.0000001809112238 | 9.893394539151434e-07 | 1080 | 3233 |
| GMM3        | DIXMAANJ | 3000 | 0.6394305229187012  | 766  | 1.0000002688113436 | 9.272763335626089e-07 | 768  | 767  |
| GMM2        | DIXMAANJ | 3000 | 0.3088228702545166  | 292  | 1.000000369783347  | 9.993997148559695e-07 | 876  | 293  |
| scipy_cg    | DIXMAANJ | 3000 | 0.4094858169555664  | 327  | 1.0000002891571433 | 8.576688054727625e-07 | 596  | 596  |
| --          | --       | --   | --                  | --   | --                 | --                    | --   | --   |
| GMM1        | DIXMAANK | 3000 | 2.262053966522217   | 1422 | 1.0000001301984427 | 9.799910730797292e-07 | 1424 | 4265 |
